0,3.58413,0.0602432,0.026184,0,0,0
1,11.7036,0.443813,0.0900957,0,0,0
2,20.6765,1.03767,0.162005,0,0,0
3,30.2116,1.65,0.196272,0,0,0
4,40.204,2.33141,0.239196,0,0,0
5,50.0565,3.07033,0.240775,0,0,0
6,59.6044,3.81213,0.258554,0,0,0
7,68.2279,4.62806,0.255492,0,0,0
8,75.2386,5.37213,0.299291,0,0,0
9,80.5877,5.7719,0.359375,0,0,0
10,84.8312,4.82058,0.366984,0,0,0
11,87.3401,1.99338,0.39218,0,0,0
12,88.3246,-1.7222,0.429723,0,0,0
13,88.7285,-6.64949,0.521458,0,0,0
14,88.9442,-13.3109,0.641677,0,0,0
15,89.472,-21.3592,0.756655,0,0,0
16,90.0378,-29.5323,0.999143,0,0,0
17,89.9499,-37.4182,1.17605,0,0,0
18,89.2486,-44.5541,1.36063,0,0,0
19,89.039,-50.2322,1.51754,0,0,0
20,90.7209,-54.7922,1.66446,0,0,0
21,94.6676,-57.2131,1.76195,0,0,0
22,99.6338,-58.2941,1.77647,0,0,0
23,105.705,-59.7334,1.83707,0,0,0
24,112.898,-61.3806,1.88479,0,0,0
25,121.027,-63.0755,1.93129,0,0,0
26,129.373,-64.9726,2.03733,0,0,0
27,137.532,-66.8177,2.13198,0,0,0
28,145.514,-68.3805,2.26229,0,0,0
29,153.513,-69.5035,2.3093,0,0,0
30,161.751,-70.0359,2.35295,0,0,0
31,170.024,-70.2538,2.35399,0,0,0
32,178.415,-69.9211,2.31164,0,0,0
33,186.952,-69.4038,2.34218,0,0,0
34,195.262,-68.7474,2.39045,0,0,0
35,202.699,-68.1379,2.38871,0,0,0
36,209.269,-67.8843,2.45118,0,0,0
37,215.699,-67.851,2.40072,0,0,0
38,222.601,-67.7073,2.39276,0,0,0
39,229.531,-67.4753,2.39311,0,0,0
40,235.703,-67.2207,2.44307,0,0,0
41,240.499,-66.0831,2.47418,0,0,0
42,243.59,-63.1521,2.4562,0,0,0
43,244.731,-59.0321,2.27227,0,0,0
44,244.531,-53.5608,2.09291,0,0,0
45,244.097,-46.2925,1.82964,0,0,0
46,243.659,-37.5283,1.65821,0,0,0
47,243.027,-28.8082,1.35592,0,0,0
48,242.47,-20.3508,1.25945,0,0,0
49,241.865,-12.2561,1.12522,0,0,0
50,241.011,-4.75328,0.961402,0,0,0
51,240.432,1.43021,0.862513,0,0,0
52,240.226,5.95059,0.768656,0,0,0
53,240.26,8.53242,0.733326,0,0,0
54,240.274,9.03013,0.716231,0,0,0
55,240.265,9.03152,0.716929,0,0,0
56,240.299,9.79024,0.708614,0,0,0
57,240.739,12.116,0.712127,0,0,0
58,242.662,14.9212,0.688961,0,0,0
59,246.968,16.7301,0.640685,0,0,0
60,253.309,17.2424,0.61773,0,0,0
61,261.23,17.5729,0.63363,0,0,0
