0,3.74538,0.0324757,0.0686242,0,0,0
1,9.65018,0.0137687,0.145952,0,0,0
2,12.7148,-0.062034,0.198269,0,0,0
3,14.1516,-0.124313,0.226323,0,0,0
4,15.4583,-0.127281,0.25293,0,0,0
5,17.7059,0.410082,0.299687,0,0,0
6,20.5674,2.61284,0.271155,0,0,0
7,22.5688,7.25547,0.0685513,0,0,0
8,22.6149,14.1809,-0.210542,0,0,0
9,22.3498,23.1505,-0.420995,0,0,0
10,21.8386,33.4372,-0.812063,0,0,0
11,20.8311,44.2042,-1.2109,0,0,0
12,19.9137,55.3482,-1.66509,0,0,0
13,19.5668,66.8549,-2.04982,0,0,0
14,19.4678,78.6287,-2.3995,0,0,0
15,19.4004,90.31,-2.77172,0,0,0
16,19.3741,101.897,-3.18958,0,0,0
17,19.3311,113.686,-3.71183,0,0,0
18,19.1888,126.149,-4.11554,0,0,0
19,19.0754,138.708,-4.5258,0,0,0
20,19.0271,151.086,-5.01636,0,0,0
21,18.9863,163.354,-5.48828,0,0,0
22,19.0605,175.478,-5.92841,0,0,0
23,19.2026,185.805,-6.21609,0,0,0
24,19.1524,194.959,-6.49791,0,0,0
25,19.1014,204.268,-6.78977,0,0,0
26,19.1769,214.287,-7.11244,0,0,0
27,19.4852,224.985,-7.55515,0,0,0
28,19.7807,236.494,-7.88962,0,0,0
29,19.8459,248.755,-8.22853,0,0,0
30,19.7253,261.311,-8.62756,0,0,0
31,19.6161,273.722,-9.06591,0,0,0
32,19.5835,285.98,-9.52197,0,0,0
33,19.5693,298.248,-9.92467,0,0,0
34,19.515,310.63,-10.2919,0,0,0
35,19.5215,323.119,-10.6782,0,0,0
36,19.5779,335.682,-11.1877,0,0,0
37,19.6792,347.682,-11.6721,0,0,0
38,19.7058,358.339,-12.0719,0,0,0
39,19.7956,367.451,-12.3874,0,0,0
40,21.3525,373.881,-12.4946,0,0,0
41,25.1573,378.293,-12.5901,0,0,0
42,31.2011,380.966,-12.6745,0,0,0
43,39.333,382.156,-12.6014,0,0,0
44,49.0613,382.478,-12.454,0,0,0
45,59.1923,382.56,-12.3429,0,0,0
46,68.8949,382.461,-12.2008,0,0,0
47,77.491,382.114,-12.0651,0,0,0
48,84.6648,380.484,-11.8906,0,0,0
49,89.8978,377.001,-11.7025,0,0,0
50,92.8198,371.62,-11.4689,0,0,0
51,93.875,364.75,-11.2328,0,0,0
52,93.9834,356.633,-11.0364,0,0,0
53,93.5203,347.731,-10.7786,0,0,0
54,93.0998,338.683,-10.422,0,0,0
55,93.1064,329.821,-10.106,0,0,0
56,93.0764,321.018,-9.75967,0,0,0
57,92.9614,312.292,-9.45357,0,0,0
58,93.0496,303.683,-9.16975,0,0,0
59,93.1928,295.22,-8.88675,0,0,0
60,93.5276,286.481,-8.64195,0,0,0
61,93.5378,277.04,-8.27334,0,0,0
62,93.2425,267.683,-7.97249,0,0,0
63,92.7446,258.784,-7.63988,0,0,0
64,92.6986,249.967,-7.3533,0,0,0
65,93.2492,240.967,-7.10288,0,0,0
66,93.5531,231.962,-6.78658,0,0,0
67,92.9834,223.339,-6.52447,0,0,0
68,92.323,216.122,-6.25986,0,0,0
69,92.0067,211.095,-6.06902,0,0,0
70,92.9506,207.146,-5.9315,0,0,0
71,95.4268,204.074,-5.74429,0,0,0
72,100.319,201.714,-5.55491,0,0,0
73,107.726,200.821,-5.38201,0,0,0
74,116.932,200.826,-5.23716,0,0,0
75,126.591,200.471,-5.12272,0,0,0
76,136.014,200.05,-4.90386,0,0,0
77,143.917,199.933,-4.71693,0,0,0
78,149.606,200.469,-4.59007,0,0,0
79,154.182,202.653,-4.54247,0,0,0
80,157.648,207.025,-4.65611,0,0,0
81,159.148,213.761,-4.82997,0,0,0
82,159.797,221.939,-5.16051,0,0,0
83,160.547,231.371,-5.47755,0,0,0
84,160.937,241.979,-5.86596,0,0,0
85,160.591,252.588,-6.20583,0,0,0
86,160.087,261.837,-6.45827,0,0,0
87,159.884,270.144,-6.75024,0,0,0
88,160.004,278.44,-7.02575,0,0,0
89,160.088,286.844,-7.30842,0,0,0
90,160.09,295.611,-7.68089,0,0,0
91,160.091,305.083,-7.94016,0,0,0
92,160.177,314.488,-8.21031,0,0,0
93,160.293,323.583,-8.42253,0,0,0
94,160.425,332.11,-8.64844,0,0,0
95,160.409,340.515,-8.96726,0,0,0
96,160.256,349.338,-9.24991,0,0,0
97,160.099,358.101,-9.56288,0,0,0
98,160.26,365.908,-9.77795,0,0,0
99,161.293,371.637,-9.90878,0,0,0
100,163.638,375.66,-9.91943,0,0,0
101,167.923,378.733,-9.91841,0,0,0
102,174.833,380.116,-9.83044,0,0,0
103,183.625,380.13,-9.65955,0,0,0
104,193.439,379.968,-9.37495,0,0,0
105,203.128,379.825,-9.11356,0,0,0
106,211.661,379.65,-8.90858,0,0,0
107,218.405,378.495,-8.7864,0,0,0
108,223.622,374.717,-8.57211,0,0,0
109,226.64,368.432,-8.29316,0,0,0
110,227.832,360.219,-8.03863,0,0,0
111,228.356,350.665,-7.74258,0,0,0
112,228.485,340.416,-7.44893,0,0,0
113,228.266,330.092,-7.10071,0,0,0
114,227.455,319.863,-6.77675,0,0,0
115,226.681,309.728,-6.48274,0,0,0
116,226.611,299.511,-6.13168,0,0,0
117,226.891,289.276,-5.8616,0,0,0
118,227.103,279.277,-5.56935,0,0,0
119,227.169,269.898,-5.24356,0,0,0
120,227.029,261.331,-4.96182,0,0,0
121,226.868,253.789,-4.73089,0,0,0
122,226.785,247.303,-4.62306,0,0,0
123,226.739,241.603,-4.46611,0,0,0
124,226.701,236.199,-4.30899,0,0,0
125,226.724,231.039,-4.20686,0,0,0
126,226.773,225.926,-3.97711,0,0,0
127,226.733,220.651,-3.81426,0,0,0
128,226.609,215.36,-3.65499,0,0,0
129,226.092,210.482,-3.50755,0,0,0
130,224.972,206.928,-3.39118,0,0,0
131,223.206,204.326,-3.34421,0,0,0
132,219.939,202.391,-3.29386,0,0,0
133,214.644,201.634,-3.37269,0,0,0
134,207.342,201.96,-3.52153,0,0,0
135,198.405,202.203,-3.71935,0,0,0
136,188.98,202.345,-3.95829,0,0,0
137,179.894,202.421,-4.18822,1,79,0.644515
138,172.138,202.248,-4.25908,1,80,0.799724
139,166.266,202.011,-4.33011,1,80,0.868466
140,161.736,201.929,-4.39672,1,80,0.884992
141,157.181,201.581,-4.4273,1,79,0.884039
142,151.255,201.062,-4.57198,1,78,0.951324
143,143.613,200.995,-4.74151,1,77,0.948339
144,134.458,201.67,-4.97165,1,76,0.939512
145,124.512,202.337,-5.19054,1,75,0.933944
146,114.7,202.39,-5.35254,1,74,0.921095
147,106.699,202.31,-5.49964,1,73,0.954849
148,101.406,202.271,-5.58263,1,72,0.975427
149,97.279,202.228,-5.65784,1,71,0.967348
150,92.9597,201.954,-5.73085,1,71,0.947347
151,87.4103,201.385,-5.78743,1,71,0.865398
152,80.6364,201.038,-5.91689,1,71,0.792763
153,72.7745,201.918,-6.02381,1,71,0.703811
154,63.9432,202.733,-6.17489,1,71,0.587886
155,54.6492,203.01,-6.30848,1,25,0.533725
156,45.5857,203.228,-6.43007,1,25,0.663069
157,37.6366,203.507,-6.56439,1,25,0.780483
